im,lm,tp,tm,ct
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Texture
48.0,0.5,1.0,1.0,Texture
48.0,0.5,1.0,1.0,Texture
48.0,0.5,1.0,1.0,Texture
48.0,0.5,1.0,1.0,Texture
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Occlusion
49.0,1.0,0.0,0.0,Shadow
49.0,1.0,0.0,0.0,Shadow
49.0,1.0,0.0,0.0,Shadow
49.0,1.0,0.0,0.0,Shadow
49.0,1.0,0.0,0.0,Texture
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Occlusion
50.0,1.0,0.0,0.5,Shadow
50.0,1.0,0.0,0.5,Shadow
50.0,1.0,0.0,0.5,Shadow
50.0,1.0,0.0,0.5,Shadow
50.0,1.0,0.0,0.5,Texture
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Occlusion
51.0,1.0,0.0,0.75,Shadow
51.0,1.0,0.0,0.75,Shadow
51.0,1.0,0.0,0.75,Shadow
51.0,1.0,0.0,0.75,Shadow
51.0,1.0,0.0,0.75,Texture
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Occlusion
52.0,1.0,0.0,1.0,Shadow
52.0,1.0,0.0,1.0,Shadow
52.0,1.0,0.0,1.0,Shadow
52.0,1.0,0.0,1.0,Shadow
52.0,1.0,0.0,1.0,Shadow
52.0,1.0,0.0,1.0,Texture
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Occlusion
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Shadow
53.0,1.0,0.5,0.0,Texture
53.0,1.0,0.5,0.0,Texture
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Occlusion
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Shadow
54.0,1.0,0.5,0.5,Texture
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Occlusion
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
55.0,1.0,0.5,0.75,Shadow
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Occlusion
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
56.0,1.0,0.5,1.0,Shadow
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Occlusion
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
57.0,1.0,0.75,0.0,Shadow
